,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
387,Tides; Ocean; Ocean Currents,TC.252,27.0,0.22,-19.0,0.53,79.652,National Cheng Kung University
388,Discharge; Plasma Applications; Plasma Jets,TC.184,40.0,0.26,1.3,0.53,83.53399999999999,National Cheng Kung University
389,Oceans; Lakes; Dissolved Organic Matter,TC.52,8.0,0.03,-77.5,0.53,95.984,National Cheng Kung University
390,Heart Rate; Blood Pressure; Patients,TC.665,17.0,0.25,-100.0,0.52,61.981,National Cheng Kung University
391,Folic Acid; Homocysteine; Vitamin B 12,TC.378,11.0,0.13,11.9,0.52,72.825,National Cheng Kung University
392,Ankle; Foot; Diabetic Foot,TC.319,17.0,0.13,-42.6,0.52,66.801,National Cheng Kung University
393,Aortic Valve; Mitral Valve; Aortic Valve Stenosis,TC.243,10.0,0.05,171.4,0.52,86.814,National Cheng Kung University
394,Gravitation; Black Holes (Astronomy); Models,TC.15,26.0,0.07,-22.1,0.52,95.71600000000001,National Cheng Kung University
395,Suicide; Suicidal Ideation; Wounds And Injuries,TC.531,10.0,0.11,-19.8,0.52,73.829,National Cheng Kung University
396,Hard Disk Storage; Lubricants; Magnetic Recording,TC.1393,9.0,0.55,-,0.52,3.949,National Cheng Kung University
397,Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents,TC.159,31.0,0.2,-17.0,0.51,82.79799999999999,National Cheng Kung University
398,Angular Momentum; Gaussian Beams; Beams (Radiation),TC.422,21.0,0.17,-86.1,0.51,74.699,National Cheng Kung University
399,Algorithms; Computer Graphics; Surfaces,TC.228,21.0,0.14,-48.5,0.5,61.178000000000004,National Cheng Kung University
400,Ultrashort Pulses; Laser Induced Breakdown Spectroscopy; Ultrafast Lasers,TC.435,18.0,0.17,-45.8,0.5,76.104,National Cheng Kung University
401,Reinforced Concrete; Concretes; Steel,TC.137,14.0,0.05,-51.5,0.5,89.22399999999999,National Cheng Kung University
402,Image Coding; Video Signal Processing; Image Compression,TC.250,54.0,0.46,-14.4,0.5,50.602,National Cheng Kung University
403,Allergens; Hypersensitivity; Atopic Dermatitis,TC.116,13.0,0.07,-76.8,0.5,90.62899999999999,National Cheng Kung University
404,Students; Teaching; Engineering Education; Laboratories,TC.633,12.0,0.18,-17.0,0.5,35.542,National Cheng Kung University
405,Pharmaceutical Preparations; P-Glycoprotein; Pharmacokinetics,TC.381,9.0,0.11,-100.0,0.5,75.703,National Cheng Kung University
406,Metamaterials; Acoustics; Phonons,TC.1431,29.0,0.81,-22.0,0.5,54.618,National Cheng Kung University
407,Wounds And Injuries; Patients; Emergencies,TC.380,8.0,0.08,-11.9,0.5,51.339,National Cheng Kung University
408,Mesothelioma; Asbestos; Neoplasms,TC.682,10.0,0.19,-69.3,0.49,54.351000000000006,National Cheng Kung University
409,Colorectal Neoplasms; Rectal Neoplasms; Patients,TC.93,15.0,0.05,-63.3,0.49,92.035,National Cheng Kung University
410,Alcohols; Reward; Cocaine,TC.132,19.0,0.11,-79.8,0.49,92.771,National Cheng Kung University
411,Thermoelasticity; Wave Propagation; Heat Conduction,TC.1087,19.0,0.49,-22.0,0.49,30.589000000000002,National Cheng Kung University
412,Database Systems; Ontology; Query Processing,TC.143,41.0,0.15,28.7,0.49,86.881,National Cheng Kung University
413,Monetary Policy; Economic Growth; Exports,TC.21,12.0,0.03,-56.3,0.48,90.094,National Cheng Kung University
414,Boiling Liquids; Heat Transfer; Two Phase Flow,TC.273,18.0,0.11,-73.3,0.48,82.262,National Cheng Kung University
415,Polyamines; Protein-Lysine 6-Oxidase; Spermidine,TC.956,16.0,0.63,-100.0,0.48,45.448,National Cheng Kung University
416,Lizards; Turtles; Frogs,TC.126,8.0,0.05,-100.0,0.47,76.506,National Cheng Kung University
417,MEMS; Gyroscopes; Resonators,TC.246,34.0,0.21,-80.7,0.47,78.983,National Cheng Kung University
418,Buildings; Air Conditioning; Ventilation,TC.176,41.0,0.15,-66.8,0.46,95.24799999999999,National Cheng Kung University
419,Sports; Students; Athletes,TC.443,9.0,0.08,11.1,0.46,73.293,National Cheng Kung University
420,Machining; Cutting; Milling (Machining),TC.179,31.0,0.14,-26.6,0.46,88.286,National Cheng Kung University
421,Microstructure; Steel; Austenite,TC.20,67.0,0.16,-34.4,0.46,97.323,National Cheng Kung University
422,Rivers; Scour; Sediment Transport,TC.468,27.0,0.29,8.7,0.46,67.671,National Cheng Kung University
423,Detonation; Shock Waves; Explosives,TC.1252,12.0,0.4,-85.7,0.45,22.691,National Cheng Kung University
424,Acoustics; Architectural Acoustics; Acoustic Waves,TC.647,9.0,0.12,-44.7,0.45,41.968,National Cheng Kung University
425,Thermography (Imaging); Thermography (Temperature Measurement); Thermal Printing,TC.1040,10.0,0.23,-75.7,0.44,42.303000000000004,National Cheng Kung University
426,Eye; Glaucoma; Cataract,TC.19,28.0,0.08,31.8,0.44,90.83,National Cheng Kung University
427,Exercise; Athletes; Muscles,TC.100,16.0,0.06,14.9,0.44,92.369,National Cheng Kung University
428,Genome-Wide Association Study; Single Nucleotide Polymorphism; Genes,TC.592,13.0,0.13,-,0.44,84.20299999999999,National Cheng Kung University
429,Models; Social Networking (Online); Algorithms,TC.358,22.0,0.09,-26.9,0.43,89.023,National Cheng Kung University
430,Proteins; Molecular Dynamics Simulation; Molecular Dynamics,TC.108,25.0,0.11,1.3,0.43,94.846,National Cheng Kung University
431,Surgery; Needles; Robotics,TC.752,16.0,0.21,256.6,0.43,56.091,National Cheng Kung University
432,Cataract; HSP90 Heat-Shock Proteins; Lenses,TC.484,16.0,0.25,-100.0,0.42,65.596,National Cheng Kung University
433,Petri Nets; Discrete Event Simulation; Control,TC.1051,10.0,0.24,289.9,0.42,29.116,National Cheng Kung University
434,Streptomyces; Actinobacteria; Anti-Bacterial Agents,TC.543,8.0,0.12,109.0,0.42,76.707,National Cheng Kung University
435,Photonic Crystals; Photonics; Waveguides,TC.203,22.0,0.11,-71.2,0.42,86.345,National Cheng Kung University
436,Electron Microscopy; Aberrations; Electron Microscopes,TC.771,9.0,0.17,-3.0,0.42,68.541,National Cheng Kung University
437,Combustion; Combustors; Ignition,TC.256,28.0,0.18,-0.3,0.42,87.55,National Cheng Kung University
438,Vitiligo; Skin; Therapeutics,TC.523,10.0,0.12,-70.4,0.42,62.115,National Cheng Kung University
439,Drops; Hydrophobicity; Contact Angle,TC.374,27.0,0.17,-72.9,0.41,95.181,National Cheng Kung University
440,Carpal Tunnel Syndrome; Median Nerve; Muscles,TC.694,13.0,0.22,60.8,0.41,31.325,National Cheng Kung University
441,Reservoirs (Water); Oil Well Flooding; Hydraulic Fracturing,TC.164,11.0,0.04,62.7,0.41,84.07,National Cheng Kung University
442,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,14.0,0.22,-71.3,0.4,52.677,National Cheng Kung University
443,Disasters; Floods; Risks,TC.438,35.0,0.23,-68.5,0.4,83.46700000000001,National Cheng Kung University
444,Genes; Gene Regulatory Networks; Gene Expression,TC.362,21.0,0.12,-71.4,0.39,90.495,National Cheng Kung University
445,Reynolds Number; Boundary Layers; Large Eddy Simulation,TC.34,42.0,0.13,-18.0,0.39,89.96,National Cheng Kung University
446,Solid Oxide Fuel Cells (SOFC); Yttria Stabilized Zirconia; Perovskite,TC.316,18.0,0.12,-50.3,0.39,91.499,National Cheng Kung University
447,Composite Materials; Laminates; Fiber Reinforced Plastics,TC.183,25.0,0.13,-89.2,0.38,86.613,National Cheng Kung University
448,Ising Model; Models; Lattices,TC.400,8.0,0.11,-50.4,0.38,47.925,National Cheng Kung University
449,Fisheries; Sharks; Fish,TC.63,12.0,0.06,-70.3,0.38,90.228,National Cheng Kung University
450,Drops; Atomization; Jets,TC.1272,12.0,0.37,-74.0,0.38,31.726999999999997,National Cheng Kung University
451,Injection Molding; Molds; Plastic Products,TC.1275,11.0,0.38,-28.2,0.38,12.784,National Cheng Kung University
452,Earthquakes; Seismology; Seismic Response,TC.226,28.0,0.14,-60.5,0.38,79.786,National Cheng Kung University
453,Photonics; Optical Communication; Optical Fibers,TC.113,42.0,0.16,-21.8,0.38,79.518,National Cheng Kung University
454,Silicon Carbide; Insulated Gate Bipolar Transistors (IGBT); MOSFET Devices,TC.648,12.0,0.17,-6.7,0.37,50.067,National Cheng Kung University
455,Semiconductor Quantum Dots; Semiconductor Quantum Wells; Gallium Arsenide,TC.59,33.0,0.18,-43.0,0.37,86.412,National Cheng Kung University
456,Abdominal Aortic Aneurysm; Aneurysm; Dissection,TC.287,21.0,0.15,-80.0,0.37,60.843,National Cheng Kung University
457,Watersheds; Soil Erosion; Catchments,TC.476,11.0,0.13,-100.0,0.37,74.163,National Cheng Kung University
458,Electromigration; Atomic Layer Deposition; Thin Films,TC.849,33.0,0.84,-0.8,0.36,43.842,National Cheng Kung University
459,Laser Damage; Fused Silica; High Power Lasers,TC.1004,10.0,0.24,308.3,0.36,23.226,National Cheng Kung University
460,Pneumothorax; Lung; Pleural Effusion,TC.693,8.0,0.13,-100.0,0.36,31.191,National Cheng Kung University
461,Nursing Homes; Long-Term Care; Caregivers,TC.482,18.0,0.21,-64.9,0.36,57.095,National Cheng Kung University
462,Catheters; Renal Dialysis; Central Venous Catheters,TC.651,9.0,0.12,-,0.36,43.306999999999995,National Cheng Kung University
463,Solvent Extraction; Leaching; Liquid Membranes,TC.656,15.0,0.23,-3.4,0.35,68.876,National Cheng Kung University
464,Radiative Transfer; Heat Radiation; Furnaces,TC.1116,11.0,0.33,-4.9,0.34,27.108,National Cheng Kung University
465,Cracks; Stress Intensity Factors; Crack Propagation,TC.303,41.0,0.38,-25.9,0.34,61.312,National Cheng Kung University
466,Creativity; Students; Gifted,TC.905,10.0,0.2,134.4,0.34,42.102,National Cheng Kung University
467,Lenses; Microlenses; Refractive Index,TC.1099,12.0,0.36,119.6,0.33,18.608,National Cheng Kung University
468,Radon; Radioisotopes; Radioactivity,TC.242,10.0,0.07,-50.4,0.33,72.959,National Cheng Kung University
469,Wrist; Hand; Tendons,TC.566,24.0,0.33,-86.3,0.33,27.711,National Cheng Kung University
470,Random Variables; Order Statistics; Distribution,TC.806,12.0,0.21,-100.0,0.32,25.033,National Cheng Kung University
471,Slags; Continuous Casting; Steelmaking,TC.628,8.0,0.12,-,0.32,33.133,National Cheng Kung University
472,Carbon Capture; Shale; Storage (Materials),TC.635,16.0,0.13,42.9,0.32,80.25399999999999,National Cheng Kung University
473,Patients; Percutaneous Nephrostomy; Kidney Calculi,TC.249,15.0,0.11,-82.3,0.31,61.379,National Cheng Kung University
474,Failure Analysis; Bearings (Machine Parts); Roller Bearings,TC.670,12.0,0.13,-6.4,0.31,62.851000000000006,National Cheng Kung University
475,Lithography; Extreme Ultraviolet Lithography; Photoresists,TC.509,14.0,0.23,-17.6,0.31,36.010999999999996,National Cheng Kung University
476,Syndrome; Intellectual Disability; Genes,TC.441,13.0,0.17,46.0,0.3,55.823,National Cheng Kung University
477,Design; Human Computer Interaction; Websites,TC.742,15.0,0.19,254.1,0.29,54.15,National Cheng Kung University
478,Estimator; Models; Variable Selection,TC.74,32.0,0.11,57.0,0.28,83.601,National Cheng Kung University
479,Finite Element Method; Galerkin Methods; Errors,TC.154,17.0,0.08,40.2,0.28,80.321,National Cheng Kung University
480,Arthroplasty; Hip; Knee,TC.123,13.0,0.05,-11.5,0.28,87.34899999999999,National Cheng Kung University
481,China; Chinese; Qing,TC.677,8.0,0.11,-,0.27,13.119000000000002,National Cheng Kung University
482,Holography; Holograms; Computer Generated Holography,TC.335,18.0,0.14,-68.2,0.27,68.072,National Cheng Kung University
483,Gallium Arsenide; Semiconducting Gallium; Solar Cells,TC.861,9.0,0.33,-100.0,0.27,18.407,National Cheng Kung University
484,Caves; Karst; Speleothem,TC.870,9.0,0.21,-0.2,0.26,43.574,National Cheng Kung University
485,Controllers; Three Term Control Systems; Proportional Control Systems,TC.593,10.0,0.14,-100.0,0.25,36.613,National Cheng Kung University
486,Polishing; Abrasives; Chemical Mechanical Polishing,TC.1155,10.0,0.27,-100.0,0.25,20.08,National Cheng Kung University
487,Scanning Tunneling Microscopy; Density Functional Theory; Surfaces,TC.216,14.0,0.19,-56.4,0.23,73.896,National Cheng Kung University
488,Emotions; Anxiety; Depression,TC.167,9.0,0.04,56.7,0.23,95.515,National Cheng Kung University
489,Measurements; Machine Tools; Errors,TC.686,9.0,0.11,245.9,0.23,35.475,National Cheng Kung University
490,Flame Retardants; Fires; Smoke,TC.578,15.0,0.15,-20.0,0.22,71.954,National Cheng Kung University
491,Uranium; Radioactive Wastes; Uranium Compounds,TC.821,10.0,0.22,60.3,0.22,60.174,National Cheng Kung University
492,Psychology; Well-Being; Happiness,TC.713,10.0,0.12,-57.6,0.22,65.663,National Cheng Kung University
493,Lubrication; Bearings (Machine Parts); Seals,TC.541,8.0,0.1,-66.6,0.17,50.468999999999994,National Cheng Kung University
494,Metaphor; Dictionary; Language,TC.1174,13.0,0.26,-100.0,0.16,20.012999999999998,National Cheng Kung University
495,Artificial Respiration; Adult Respiratory Distress Syndrome; Noninvasive Ventilation,TC.382,11.0,0.11,-100.0,0.15,71.218,National Cheng Kung University
496,Galileo; Astronomy; Mathematics,TC.1403,17.0,0.78,-18.3,0.12,0.937,National Cheng Kung University
497,Software Engineering; Models; Software Design,TC.49,22.0,0.06,23.6,0.08,90.964,National Cheng Kung University
498,Welding; Friction Stir Welding; Welds,TC.270,9.0,0.05,-44.2,0.04,84.67200000000001,National Cheng Kung University
499,Verbs; Language; Semantics,TC.298,8.0,0.06,-18.6,0.03,28.179000000000002,National Cheng Kung University
500,"Â© 2019 Elsevier B.V. All rights reserved. SciVal, RELX Group and the RE symbol are trade marks of RELX Intellectual Properties SA, used under license.",,,,,,,National Cheng Kung University
0,Data Storage Equipment; Program Processors; Applications,TC.92,2.0,0.01,-,11.55,81.928,Renmin University of China
1,Stomach Neoplasms; Esophageal Neoplasms; Gastrectomy,TC.309,1.0,0.01,-,6.39,75.904,Renmin University of China
2,Students; Engineering; Education,TC.306,1.0,0.01,-,4.66,45.315,Renmin University of China
3,Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms,TC.60,1.0,0.0,-,4.47,90.361,Renmin University of China
4,Personality; Borderline Personality Disorder; Personality Disorders,TC.689,2.0,0.03,-,4.11,62.985,Renmin University of China
5,Secondary Batteries; Electric Batteries; Lithium Alloys,TC.30,34.0,0.05,975.5,3.89,100.0,Renmin University of China
6,Graphene; Carbon Nanotubes; Nanotubes,TC.22,72.0,0.1,79.6,3.84,99.866,Renmin University of China
7,Career; Students; Schools,TC.1133,16.0,0.45,42.5,3.73,28.983,Renmin University of China
8,Chemotaxis; Tumors; Global Existence,TC.1338,12.0,0.33,-,3.7,40.027,Renmin University of China
9,Photochemotherapy; Porphyrins; Photosensitizing Agents,TC.314,6.0,0.06,-,3.59,85.81,Renmin University of China
10,HIV-1; HIV; HIV Infections,TC.188,3.0,0.02,-,3.51,88.755,Renmin University of China
11,Flora; Grasslands; Italy,TC.706,1.0,0.03,-,3.47,30.924,Renmin University of China
12,Synthesis (Chemical); Cycloaddition Reaction; Cyclization,TC.882,2.0,0.08,19.0,3.19,42.57,Renmin University of China
13,Ligands; Ruthenium; Catalysts,TC.75,17.0,0.1,-,3.13,97.791,Renmin University of China
14,Fish; Brazil; Siluriformes,TC.730,1.0,0.02,-,3.02,43.641000000000005,Renmin University of China
15,Escherichia Coli; Bacteria; Quorum Sensing,TC.198,2.0,0.01,-100.0,2.94,92.838,Renmin University of China
16,Teachers; Language; Student,TC.265,7.0,0.04,54.0,2.92,73.36,Renmin University of China
17,Polyurethanes; Shape Memory Effect; Epoxy Resins,TC.402,2.0,0.02,-,2.69,87.885,Renmin University of China
18,Nanoparticles; Metal Nanoparticles; Nanostructures,TC.700,7.0,0.05,-,2.68,94.98,Renmin University of China
19,Spirituality; Religion; Life,TC.576,5.0,0.06,-66.6,2.66,44.645,Renmin University of China
20,Solar Energy; Photovoltaic Cells; Solar Radiation,TC.340,3.0,0.02,-100.0,2.6,94.51100000000001,Renmin University of China
21,Hydrogen Sulfide; Cystathionine Gamma-Lyase; Sulfides,TC.1365,2.0,0.06,-,2.55,62.516999999999996,Renmin University of China
22,Predator Prey Systems; Epidemic Model; Predator-Prey Model,TC.561,21.0,0.23,-,2.55,61.58,Renmin University of China
23,Health; Socioeconomic Factors; Mortality,TC.537,5.0,0.05,-12.3,2.5,75.301,Renmin University of China
24,Opioid Analgesics; Mu Opioid Receptors; Opioid Receptors,TC.669,2.0,0.07,-100.0,2.49,37.149,Renmin University of China
25,Wastes; Solid Wastes; Municipal Solid Waste,TC.703,5.0,0.06,-62.9,2.48,79.719,Renmin University of China
26,Carbonates; Catalysts; Carbon Dioxide,TC.1380,2.0,0.07,-,2.47,69.946,Renmin University of China
27,Vitiligo; Skin; Therapeutics,TC.523,4.0,0.05,-,2.43,62.115,Renmin University of China
28,Speech; Speech Recognition; Models,TC.156,13.0,0.06,72.2,2.4,82.999,Renmin University of China
29,Polyelectrolytes; Neurophysiology; Multilayer Films,TC.1326,10.0,0.25,197.4,2.4,74.431,Renmin University of China
30,Location; Algorithms; Wi-Fi,TC.643,2.0,0.02,-,2.31,70.683,Renmin University of China
31,Science; Risks; Nanotechnology,TC.550,15.0,0.16,-80.4,2.29,71.687,Renmin University of China
32,Sex Ratio; India; Parturition,TC.1358,9.0,0.4,17.2,2.26,12.985,Renmin University of China
33,Gallium Nitride; Light Emitting Diodes; High Electron Mobility Transistors,TC.208,8.0,0.04,-,2.13,87.149,Renmin University of China
34,Alcohols; Reward; Cocaine,TC.132,6.0,0.03,-,2.11,92.771,Renmin University of China
35,Manifold; Curvature; Metric,TC.158,31.0,0.15,64.6,2.0,63.788000000000004,Renmin University of China
36,Robots; Robotics; Manipulators,TC.101,1.0,0.0,-,1.99,88.956,Renmin University of China
37,Education; Student; University,TC.666,7.0,0.1,-41.6,1.97,45.648999999999994,Renmin University of China
38,Tree Ring; Trees; Growth Rings,TC.370,6.0,0.06,-,1.96,85.676,Renmin University of China
39,Decay; Quarks; Neutrinos,TC.6,1.0,0.0,-,1.93,98.39399999999999,Renmin University of China
40,Gambling; Internet; Students,TC.555,15.0,0.12,6.7,1.92,87.751,Renmin University of China
41,Lipid Bilayers; Membranes; Lipids,TC.529,1.0,0.01,-,1.87,79.317,Renmin University of China
42,Anti-Bacterial Agents; Infection; Methicillin-Resistant Staphylococcus Aureus,TC.16,1.0,0.0,-,1.86,98.26,Renmin University of China
43,Jatropha; Jatropha Curcas; Brazil,TC.886,1.0,0.02,-,1.82,31.526,Renmin University of China
44,Pesticides; Pesticide Residues; Solid Phase Extraction,TC.404,5.0,0.04,-,1.81,92.169,Renmin University of China
45,Ethylenes; Apples; Fruit,TC.308,5.0,0.05,3.1,1.81,74.632,Renmin University of China
46,Dairy Cows; Cows; Mastitis,TC.136,2.0,0.01,-,1.79,80.857,Renmin University of China
47,Catalysis; Synthesis (Chemical); Catalysts,TC.4,50.0,0.09,-12.8,1.78,99.79899999999999,Renmin University of China
48,Cryptography; Authentication; Data Privacy,TC.84,70.0,0.17,49.5,1.78,93.24,Renmin University of China
49,Students; Education; Teaching,TC.542,6.0,0.05,32.9,1.78,74.833,Renmin University of China
50,Forest; Deforestation; Conservation,TC.663,21.0,0.24,73.7,1.78,75.1,Renmin University of China
51,Decision Making; Fuzzy Sets; Models,TC.211,51.0,0.25,24.2,1.76,88.62100000000001,Renmin University of China
52,Electricity; Energy; Economics,TC.81,116.0,0.32,31.3,1.73,98.594,Renmin University of China
53,Learning; Geriatrics; Students,TC.923,2.0,0.04,-100.0,1.71,33.4,Renmin University of China
54,Drosophila; Insects; Drosophila Melanogaster,TC.342,2.0,0.03,-,1.71,72.222,Renmin University of China
55,Insulators; Quantum Dots; Spin,TC.186,55.0,0.31,938.1,1.7,93.775,Renmin University of China
56,Corporate Social Responsibility; Corporate Governance; Firms,TC.56,104.0,0.33,-1.6,1.7,92.905,Renmin University of China
57,Water; Water Resources; Water Management,TC.527,20.0,0.2,-9.3,1.69,79.585,Renmin University of China
58,Superconductors (Materials); Superconducting Materials; Superconductivity,TC.50,123.0,0.7,27.0,1.69,89.29,Renmin University of China
59,Micelles; Surface Active Agents; Critical Micelle Concentration,TC.406,2.0,0.03,-100.0,1.68,67.87100000000001,Renmin University of China
60,Drosophila; Drosophila Melanogaster; Genetic Selection,TC.459,3.0,0.04,-11.5,1.67,81.258,Renmin University of China
61,Accident Prevention; Accidents; Safety Engineering,TC.638,2.0,0.03,-100.0,1.67,54.284,Renmin University of China
62,Eye; Glaucoma; Cataract,TC.19,5.0,0.01,-100.0,1.66,90.83,Renmin University of China
63,Neoplasms; Patients; Palliative Care,TC.77,2.0,0.01,-,1.66,95.04700000000001,Renmin University of China
64,European Union (EU); Europe; Governance,TC.505,9.0,0.08,-57.6,1.66,46.318999999999996,Renmin University of China
65,Cloud Computing; Clouds; Distributed Computer Systems,TC.70,31.0,0.07,-72.7,1.65,93.17299999999999,Renmin University of China
66,Students; Teacher; Learning,TC.337,2.0,0.01,-100.0,1.63,70.348,Renmin University of China
67,Catalysts; Zeolites; Hydrogenation,TC.7,17.0,0.03,164.9,1.62,99.73200000000001,Renmin University of China
68,Stochastic Differential Equations; Fractional Brownian Motion; Random Walk,TC.467,9.0,0.1,93.7,1.6,33.936,Renmin University of China
69,Cellulose; Lignin; Cellulases,TC.119,17.0,0.07,-,1.59,98.126,Renmin University of China
70,Rheumatoid Arthritis; Psoriasis; Patients,TC.130,1.0,0.0,-,1.58,91.165,Renmin University of China
71,Imines; Crystal Structure; Metal Complexes,TC.359,3.0,0.04,-,1.57,70.817,Renmin University of China
72,Mulching; Irrigation; Corn,TC.636,6.0,0.1,58.4,1.56,51.071000000000005,Renmin University of China
73,Food; Consumers; Farmers,TC.437,5.0,0.04,-54.4,1.56,73.628,Renmin University of China
74,Atoms; Bose-Einstein Condensates; Gases,TC.332,50.0,0.46,52.2,1.55,81.392,Renmin University of China
75,Ionic Liquids; Eutectics; Negative Ions,TC.847,32.0,0.33,-75.4,1.55,92.102,Renmin University of China
76,Watersheds; Soil Erosion; Catchments,TC.476,1.0,0.01,-100.0,1.54,74.163,Renmin University of China
77,Landslides; Debris Flow; Slope Stability,TC.553,5.0,0.05,259.9,1.53,69.07600000000001,Renmin University of China
78,Algorithms; Computer Vision; Models,TC.0,78.0,0.06,1.3,1.52,99.465,Renmin University of China
79,Melanoma; Skin Neoplasms; Neoplasms,TC.233,1.0,0.01,-,1.52,80.92399999999999,Renmin University of China
80,Health; Costs And Cost Analysis; Neoplasms,TC.584,5.0,0.05,-,1.52,72.892,Renmin University of China
81,Tourism; Tourists; Destination,TC.239,22.0,0.12,-41.7,1.51,85.743,Renmin University of China
82,Porifera; Anthozoa; Biological Agents,TC.795,3.0,0.07,20.7,1.5,55.756,Renmin University of China
83,Spin; Chains; Ladders,TC.1101,8.0,0.29,-,1.5,40.83,Renmin University of China
84,Forests; Landscapes; Plants,TC.151,3.0,0.01,-,1.5,94.712,Renmin University of China
85,Iron; Anemia; Erythropoietin,TC.238,4.0,0.03,-,1.49,83.133,Renmin University of China
86,Photocatalysis; Photocatalysts; Solar Cells,TC.8,52.0,0.06,17.5,1.49,99.93299999999999,Renmin University of China
87,Metallic Glass; Amorphous Alloys; Alloys,TC.361,17.0,0.17,88.8,1.48,86.68,Renmin University of China
88,Cells; Neoplasms; Hydrogels,TC.166,2.0,0.01,-100.0,1.47,97.055,Renmin University of China
89,Cuba; Slaves; Brazil,TC.819,2.0,0.03,-,1.47,9.371,Renmin University of China
90,Fractional; Fractional Order; Derivatives,TC.522,1.0,0.01,-,1.47,75.569,Renmin University of China
91,Echinococcosis; Schistosomiasis; Parasites,TC.109,1.0,0.01,-,1.47,79.92,Renmin University of China
92,Models; Social Networking (Online); Algorithms,TC.358,68.0,0.28,-11.2,1.44,89.023,Renmin University of China
93,Phosphors; Luminescence; Light Emission,TC.91,36.0,0.13,424.0,1.44,96.25200000000001,Renmin University of China
94,Cheeses; Caseins; Milk,TC.178,3.0,0.02,-,1.43,93.84200000000001,Renmin University of China
95,Student; Ethics; Integrity,TC.776,3.0,0.06,-100.0,1.42,38.019,Renmin University of China
96,Suicide; Suicidal Ideation; Wounds And Injuries,TC.531,5.0,0.05,-,1.41,73.829,Renmin University of China
97,Life Cycle; Sustainable Development; Sustainability,TC.812,3.0,0.04,-,1.4,84.87299999999999,Renmin University of China
98,Industry; Innovation; Entrepreneurship,TC.24,82.0,0.18,50.3,1.4,97.256,Renmin University of China
99,Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,TC.61,27.0,0.06,-37.2,1.39,99.598,Renmin University of China
100,History; Spain; Business History,TC.705,3.0,0.05,-,1.38,24.296999999999997,Renmin University of China
101,Operator; Composition Operator; Toeplitz Operator,TC.583,4.0,0.07,-,1.38,8.568,Renmin University of China
102,Semantics; Models; Recommender Systems,TC.37,169.0,0.31,16.0,1.38,96.319,Renmin University of China
103,Mycotoxins; Aflatoxins; Ochratoxins,TC.457,2.0,0.02,-,1.37,81.727,Renmin University of China
104,Gravitation; Black Holes (Astronomy); Models,TC.15,13.0,0.03,-100.0,1.36,95.71600000000001,Renmin University of China
105,Violence; Women; Child,TC.310,5.0,0.04,-,1.36,78.782,Renmin University of China
106,Health; Research; Income,TC.1068,1.0,0.02,-,1.36,60.71,Renmin University of China
107,Atomic Force Microscopy; Self Assembled Monolayers; Molecules,TC.345,7.0,0.07,-38.7,1.35,84.137,Renmin University of China
108,Inequality; Boundedness; Morrey Space,TC.668,16.0,0.26,129.2,1.35,16.198,Renmin University of China
109,Polyaniline; Polypyrroles; Conducting Polymers,TC.658,2.0,0.03,-100.0,1.34,78.38,Renmin University of China
110,Bacillariophyta; Dinophyceae; Toxins,TC.334,2.0,0.02,-100.0,1.34,78.447,Renmin University of China
111,Child; Malnutrition; Food,TC.934,5.0,0.09,-100.0,1.33,55.489,Renmin University of China
112,Potential; Parity; Equations,TC.927,3.0,0.07,-9.1,1.33,38.889,Renmin University of China
113,Work; Personality; Psychology,TC.29,111.0,0.28,-45.8,1.32,96.45200000000001,Renmin University of China
114,Flame Retardants; Fires; Smoke,TC.578,2.0,0.02,-,1.32,71.954,Renmin University of China
115,Justice; Theory; Human Rights,TC.570,4.0,0.04,-,1.32,39.759,Renmin University of China
116,Plasmons; Metamaterials; Surface Plasmon Resonance,TC.47,22.0,0.04,207.4,1.32,99.531,Renmin University of China
117,Stormwater; Storm Sewers; Rainwater,TC.876,7.0,0.11,-19.6,1.31,67.403,Renmin University of China
118,Finite Element Method; Galerkin Methods; Errors,TC.154,2.0,0.01,-,1.31,80.321,Renmin University of China
119,MicroRNAs; Long Untranslated RNA; Neoplasms,TC.219,2.0,0.0,-,1.3,99.398,Renmin University of China
120,Software Engineering; Models; Software Design,TC.49,5.0,0.01,-100.0,1.29,90.964,Renmin University of China
121,Biosensors; Electrodes; Voltammetry,TC.128,25.0,0.09,-12.8,1.29,98.99600000000001,Renmin University of China
122,Glutathione Transferase; Aromatic Polycyclic Hydrocarbons; Meta-Analysis As Topic,TC.563,2.0,0.05,26.2,1.28,49.465,Renmin University of China
123,Arabidopsis; Plants; Genes,TC.11,15.0,0.03,-57.1,1.28,98.86200000000001,Renmin University of China
124,Homogenization; Elasticity; Continuum Mechanics,TC.1146,3.0,0.08,-,1.28,42.236000000000004,Renmin University of China
125,Nursing Homes; Long-Term Care; Caregivers,TC.482,8.0,0.09,-29.9,1.27,57.095,Renmin University of China
126,Optical Communication; Light Emitting Diodes; Atmospheric Turbulence,TC.796,3.0,0.03,-,1.27,58.434,Renmin University of China
