,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
270,TC.171,"The Chinese University of Hong Kong, Shenzhen, Zhejiang University",RNA; Ribosomes; Proteins,2.0,0.01,-,2.93,95.315,"The Chinese University of Hong Kong, Shenzhen"
271,TC.171,"The Chinese University of Hong Kong, Shenzhen, Zhejiang University",RNA; Ribosomes; Proteins,136.0,0.63,134.2,1.97,95.315,Zhejiang University
272,TC.172,University of Nairobi,Party; Election; Voter,4.0,0.02,-,8.05,78.179,University of Nairobi
273,TC.173,"The Chinese University of Hong Kong, Shenzhen",Agents; Game Theory; Models,7.0,0.03,-,3.13,81.058,"The Chinese University of Hong Kong, Shenzhen"
274,TC.174,University of Southampton,Alcohols; Cannabis; Drinking,34.0,0.2,-31.8,3.02,84.94,University of Southampton
275,TC.175,"Maastricht University, University of Sheffield, University of Sydney",Depression; Bipolar Disorder; Major Depressive Disorder,67.0,0.43,19.9,3.0,88.68799999999999,Maastricht University
276,TC.175,"Maastricht University, University of Sheffield, University of Sydney",Depression; Bipolar Disorder; Major Depressive Disorder,14.0,0.09,139.8,3.61,88.68799999999999,University of Sheffield
277,TC.175,"Maastricht University, University of Sheffield, University of Sydney",Depression; Bipolar Disorder; Major Depressive Disorder,180.0,1.15,-1.6,2.75,88.68799999999999,University of Sydney
278,TC.177,Zhejiang University,Nanocrystals; Semiconductor Quantum Dots; Zinc Sulfide,162.0,0.51,-26.7,2.16,97.456,Zhejiang University
279,TC.179,nan,Machining; Cutting; Milling (Machining),9.0,0.04,-,2.79,88.286,
280,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,18.0,0.03,145.5,1.8,99.197,Instituto Tecnologico de Estudios Superiores de Monterrey
281,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,156.0,0.28,63.7,4.19,99.197,Universidade Federal de Minas Gerais
282,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,137.0,0.25,71.5,3.05,99.197,
283,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,314.0,0.57,7.2,3.7,99.197,University of Auckland
284,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,87.0,0.16,-18.2,5.74,99.197,University of Bergen
285,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,164.0,0.3,116.7,5.16,99.197,University of Cape Town
286,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,76.0,0.11,-29.1,5.79,99.197,University of Rochester
287,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,148.0,0.27,63.7,5.31,99.197,University of Southampton
288,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,814.0,1.48,51.3,2.93,99.197,University of Sydney
289,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,349.0,0.63,-18.2,3.75,99.197,University of Western Australia
290,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,73.0,0.13,268.3,5.33,99.197,University of York
291,TC.18,"Instituto Tecnologico de Estudios Superiores de Monterrey, Universidade Federal de Minas Gerais, nan, University of Auckland, University of Bergen, University of Cape Town, University of Rochester, University of Southampton, University of Sydney, University of Western Australia, University of York, Zhejiang University",Obesity; Motor Activity; Child,92.0,0.13,16.0,2.97,99.197,Zhejiang University
292,TC.181,"University of Bergen, University of Bristol",Magnetic Resonance Imaging; Brain; Diffusion,42.0,0.19,-43.8,4.16,93.37299999999999,University of Bergen
293,TC.181,"University of Bergen, University of Bristol",Magnetic Resonance Imaging; Brain; Diffusion,19.0,0.09,110.9,3.16,93.37299999999999,University of Bristol
294,TC.182,"National Cheng Kung University, University of Bristol",Hepatocellular Carcinoma; Liver; Neoplasms,23.0,0.12,40.5,3.13,86.01100000000001,National Cheng Kung University
295,TC.182,"National Cheng Kung University, University of Bristol",Hepatocellular Carcinoma; Liver; Neoplasms,14.0,0.07,274.6,3.7,86.01100000000001,University of Bristol
296,TC.183,University of Alberta,Composite Materials; Laminates; Fiber Reinforced Plastics,45.0,0.23,-68.6,2.82,86.613,University of Alberta
297,TC.185,University of Massachusetts,Magnetoplasma; Tokamak Devices; Plasmas,10.0,0.06,-,8.71,77.845,University of Massachusetts
298,TC.186,Zhejiang University,Insulators; Quantum Dots; Spin,143.0,0.63,-25.3,2.39,93.775,Zhejiang University
299,TC.187,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Auckland, University of Bristol, University of Sheffield, Zhejiang University",Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,1.0,0.01,-,4.11,89.625,"The Chinese University of Hong Kong, Shenzhen"
300,TC.187,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Auckland, University of Bristol, University of Sheffield, Zhejiang University",Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,20.0,0.1,120.4,1.83,89.625,Universidade Federal de Minas Gerais
301,TC.187,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Auckland, University of Bristol, University of Sheffield, Zhejiang University",Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,128.0,0.64,52.4,3.15,89.625,University of Auckland
302,TC.187,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Auckland, University of Bristol, University of Sheffield, Zhejiang University",Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,31.0,0.16,-51.0,3.71,89.625,University of Bristol
303,TC.187,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Auckland, University of Bristol, University of Sheffield, Zhejiang University",Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,45.0,0.23,53.9,3.22,89.625,University of Sheffield
304,TC.187,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais, University of Auckland, University of Bristol, University of Sheffield, Zhejiang University",Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,58.0,0.23,81.9,1.68,89.625,Zhejiang University
305,TC.188,"Renmin University of China, University of Bergen",HIV-1; HIV; HIV Infections,3.0,0.02,-,3.51,88.755,Renmin University of China
306,TC.188,"Renmin University of China, University of Bergen",HIV-1; HIV; HIV Infections,10.0,0.07,-39.5,7.86,88.755,University of Bergen
307,TC.189,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Bergen",Uterine Cervical Neoplasms; Papillomavirus Infections; Women,3.0,0.02,-,4.41,83.802,Instituto Tecnologico de Estudios Superiores de Monterrey
308,TC.189,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Bergen",Uterine Cervical Neoplasms; Papillomavirus Infections; Women,38.0,0.21,150.1,4.4,83.802,University of Bergen
309,TC.19,"University of Bergen, University of Nairobi",Eye; Glaucoma; Cataract,9.0,0.03,-1.1,3.67,90.83,University of Bergen
310,TC.19,"University of Bergen, University of Nairobi",Eye; Glaucoma; Cataract,15.0,0.04,-1.1,6.92,90.83,University of Nairobi
311,TC.190,University of Western Australia,Delirium; Anesthesia; Propofol,45.0,0.29,-11.5,4.16,80.79,University of Western Australia
312,TC.194,University of Massachusetts,Women; Erectile Dysfunction; Testosterone,19.0,0.14,31.1,5.69,77.443,University of Massachusetts
313,TC.197,Universidade Federal de Minas Gerais,Microfluidics; Fluidic Devices; Microchannels,10.0,0.05,-75.6,1.85,95.917,Universidade Federal de Minas Gerais
314,TC.198,Renmin University of China,Escherichia Coli; Bacteria; Quorum Sensing,2.0,0.01,-100.0,2.94,92.838,Renmin University of China
315,TC.199,"National Cheng Kung University, University of Nairobi",Pharmacists; Pharmaceutical Preparations; Pharmacy,15.0,0.08,-41.0,1.6,79.183,National Cheng Kung University
316,TC.199,"National Cheng Kung University, University of Nairobi",Pharmacists; Pharmaceutical Preparations; Pharmacy,2.0,0.01,-,2.72,79.183,University of Nairobi
317,TC.200,"Maastricht University, The Chinese University of Hong Kong, Shenzhen, University of Rochester",Students; Teaching; Education; E-Learning,65.0,0.28,11.8,3.3,86.27799999999999,Maastricht University
318,TC.200,"Maastricht University, The Chinese University of Hong Kong, Shenzhen, University of Rochester",Students; Teaching; Education; E-Learning,2.0,0.01,-,3.74,86.27799999999999,"The Chinese University of Hong Kong, Shenzhen"
319,TC.200,"Maastricht University, The Chinese University of Hong Kong, Shenzhen, University of Rochester",Students; Teaching; Education; E-Learning,22.0,0.07,97.2,5.7,86.27799999999999,University of Rochester
320,TC.201,"University of Bergen, University of Cape Town",Chromatin; Histones; Epigenomics,21.0,0.11,-63.8,5.18,96.65299999999999,University of Bergen
321,TC.201,"University of Bergen, University of Cape Town",Chromatin; Histones; Epigenomics,8.0,0.04,-,3.63,96.65299999999999,University of Cape Town
322,TC.204,National Cheng Kung University,Synthetic Aperture Radar; Radar; Radar Imaging,12.0,0.05,-58.0,2.28,81.794,National Cheng Kung University
323,TC.205,University of Auckland,Smoking; Tobacco Products; Smoking Cessation,99.0,0.52,1.8,3.1,89.82600000000001,University of Auckland
324,TC.206,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Massachusetts, University of Nairobi",Ozonization; Degradation; Wastewater Treatment,6.0,0.02,-,2.77,98.728,Instituto Tecnologico de Estudios Superiores de Monterrey
325,TC.206,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Massachusetts, University of Nairobi",Ozonization; Degradation; Wastewater Treatment,67.0,0.27,-20.5,1.65,98.728,National Cheng Kung University
326,TC.206,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Massachusetts, University of Nairobi",Ozonization; Degradation; Wastewater Treatment,59.0,0.24,121.5,3.42,98.728,University of Massachusetts
327,TC.206,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Massachusetts, University of Nairobi",Ozonization; Degradation; Wastewater Treatment,2.0,0.01,-100.0,18.98,98.728,University of Nairobi
328,TC.207,University of Auckland,Offense; Police; Offender,33.0,0.19,1.9,3.01,75.234,University of Auckland
329,TC.208,Renmin University of China,Gallium Nitride; Light Emitting Diodes; High Electron Mobility Transistors,8.0,0.04,-,2.13,87.149,Renmin University of China
330,TC.21,"The Chinese University of Hong Kong, Shenzhen",Monetary Policy; Economic Growth; Exports,3.0,0.01,-,3.34,90.094,"The Chinese University of Hong Kong, Shenzhen"
331,TC.210,"Universidade Federal de Minas Gerais, Zhejiang University",Synchronization; Chaotic Systems; Chaos Theory,9.0,0.05,-55.1,1.79,85.40799999999999,Universidade Federal de Minas Gerais
332,TC.210,"Universidade Federal de Minas Gerais, Zhejiang University",Synchronization; Chaotic Systems; Chaos Theory,95.0,0.41,-43.3,1.94,85.40799999999999,Zhejiang University
333,TC.211,"University of Alberta, Zhejiang University",Decision Making; Fuzzy Sets; Models,121.0,0.59,75.6,2.63,88.62100000000001,University of Alberta
334,TC.211,"University of Alberta, Zhejiang University",Decision Making; Fuzzy Sets; Models,54.0,0.2,-35.0,1.72,88.62100000000001,Zhejiang University
335,TC.212,"University of Southampton, University of York",Nurses; Nursing; Students,70.0,0.45,113.5,4.09,68.273,University of Southampton
336,TC.212,"University of Southampton, University of York",Nurses; Nursing; Students,16.0,0.1,-85.5,2.88,68.273,University of York
337,TC.214,"University of Leeds, University of Massachusetts",Heavy Metals; Soils; Cadmium,13.0,0.08,-77.5,2.95,90.161,University of Leeds
338,TC.214,"University of Leeds, University of Massachusetts",Heavy Metals; Soils; Cadmium,9.0,0.05,170.1,4.23,90.161,University of Massachusetts
339,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,11.0,0.05,91.5,2.49,98.661,Instituto Tecnologico de Estudios Superiores de Monterrey
340,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,63.0,0.27,187.2,3.38,98.661,Maastricht University
341,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,6.0,0.03,-,7.58,98.661,"The Chinese University of Hong Kong, Shenzhen"
342,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,35.0,0.15,-63.5,3.76,98.661,
343,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,147.0,0.63,91.5,3.95,98.661,University of Alberta
344,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,12.0,0.05,-,3.54,98.661,University of Bergen
345,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,15.0,0.06,59.6,4.22,98.661,University of Cape Town
346,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,23.0,0.1,59.6,4.83,98.661,University of Leeds
347,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,17.0,0.06,-4.3,3.73,98.661,University of Rochester
348,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,16.0,0.07,27.7,4.64,98.661,University of Southampton
349,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,46.0,0.2,123.4,3.31,98.661,University of Western Australia
350,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,16.0,0.07,283.0,2.99,98.661,University of York
351,TC.215,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, The Chinese University of Hong Kong, Shenzhen, nan, University of Alberta, University of Bergen, University of Cape Town, University of Leeds, University of Rochester, University of Southampton, University of Western Australia, University of York, Zhejiang University",Metagenome; Probiotics; Bacteria,196.0,0.61,42.7,1.93,98.661,Zhejiang University
352,TC.218,Zhejiang University,Computer Crime; Network Security; Intrusion Detection,123.0,0.31,159.6,2.33,88.822,Zhejiang University
353,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,76.0,0.18,-8.2,3.89,99.398,Maastricht University
354,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,47.0,0.11,74.0,2.69,99.398,National Cheng Kung University
355,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,29.0,0.07,-51.7,2.99,99.398,"The Chinese University of Hong Kong, Shenzhen"
356,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,1.0,0.0,-,2.29,99.398,University of Nairobi
357,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,68.0,0.12,16.0,3.72,99.398,University of Rochester
358,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,50.0,0.12,6.3,3.38,99.398,University of Western Australia
359,TC.219,"Maastricht University, National Cheng Kung University, The Chinese University of Hong Kong, Shenzhen, University of Nairobi, University of Rochester, University of Western Australia, Zhejiang University",MicroRNAs; Long Untranslated RNA; Neoplasms,785.0,1.32,59.4,1.83,99.398,Zhejiang University
360,TC.22,"Renmin University of China, Universidade Federal de Minas Gerais, University of Sheffield, University of York, Zhejiang University",Graphene; Carbon Nanotubes; Nanotubes,72.0,0.1,79.6,3.84,99.866,Renmin University of China
361,TC.22,"Renmin University of China, Universidade Federal de Minas Gerais, University of Sheffield, University of York, Zhejiang University",Graphene; Carbon Nanotubes; Nanotubes,162.0,0.22,-44.0,1.93,99.866,Universidade Federal de Minas Gerais
362,TC.22,"Renmin University of China, Universidade Federal de Minas Gerais, University of Sheffield, University of York, Zhejiang University",Graphene; Carbon Nanotubes; Nanotubes,49.0,0.07,56.8,3.76,99.866,University of Sheffield
363,TC.22,"Renmin University of China, Universidade Federal de Minas Gerais, University of Sheffield, University of York, Zhejiang University",Graphene; Carbon Nanotubes; Nanotubes,30.0,0.04,139.5,3.02,99.866,University of York
364,TC.22,"Renmin University of China, Universidade Federal de Minas Gerais, University of Sheffield, University of York, Zhejiang University",Graphene; Carbon Nanotubes; Nanotubes,894.0,0.88,6.2,1.86,99.866,Zhejiang University
365,TC.221,"The Chinese University of Hong Kong, Shenzhen",Chronic Renal Insufficiency; Renal Dialysis; Dialysis,1.0,0.01,-,2.61,81.995,"The Chinese University of Hong Kong, Shenzhen"
366,TC.222,"Maastricht University, University of Alberta",Glioma; Neoplasms; Glioblastoma,37.0,0.21,-1.7,4.26,86.546,Maastricht University
367,TC.222,"Maastricht University, University of Alberta",Glioma; Neoplasms; Glioblastoma,44.0,0.25,47.4,3.6,86.546,University of Alberta
368,TC.224,University of Sydney,Carnivores; Ungulates; Deer,86.0,0.65,186.0,2.72,81.124,University of Sydney
369,TC.225,"nan, University of Bristol, University of Sydney",Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster,12.0,0.1,-48.8,3.05,72.557,
370,TC.225,"nan, University of Bristol, University of Sydney",Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster,18.0,0.15,28.0,4.6,72.557,University of Bristol
371,TC.225,"nan, University of Bristol, University of Sydney",Cytomegalovirus; Cytomegalovirus Infections; Herpes Zoster,83.0,0.7,-10.4,3.02,72.557,University of Sydney
372,TC.227,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Ghana",Proteomics; Mass Spectrometry; Proteins,2.0,0.01,-,1.79,92.50299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
373,TC.227,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Ghana",Proteomics; Mass Spectrometry; Proteins,16.0,0.1,-74.0,1.71,92.50299999999999,National Cheng Kung University
374,TC.227,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Ghana",Proteomics; Mass Spectrometry; Proteins,2.0,0.01,3.9,3.03,92.50299999999999,University of Ghana
375,TC.228,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Massachusetts",Algorithms; Computer Graphics; Surfaces,2.0,0.01,-,3.33,61.178000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
376,TC.228,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Massachusetts",Algorithms; Computer Graphics; Surfaces,16.0,0.1,131.8,3.49,61.178000000000004,University of Massachusetts
377,TC.230,"University of Ghana, University of Nairobi",Students; Science; Learning,9.0,0.05,59.2,3.33,70.75,University of Ghana
378,TC.230,"University of Ghana, University of Nairobi",Students; Science; Learning,1.0,0.01,-,11.55,70.75,University of Nairobi
379,TC.233,University of Sydney,Melanoma; Skin Neoplasms; Neoplasms,408.0,2.45,-17.5,4.0,80.92399999999999,University of Sydney
380,TC.236,University of Sydney,Orthodontics; Malocclusion; Temporomandibular Joint,52.0,0.36,49.5,2.75,63.989,University of Sydney
381,TC.238,"The Chinese University of Hong Kong, Shenzhen, University of Leeds, University of Nairobi",Iron; Anemia; Erythropoietin,3.0,0.02,-,3.49,83.133,"The Chinese University of Hong Kong, Shenzhen"
382,TC.238,"The Chinese University of Hong Kong, Shenzhen, University of Leeds, University of Nairobi",Iron; Anemia; Erythropoietin,16.0,0.12,143.0,2.91,83.133,University of Leeds
383,TC.238,"The Chinese University of Hong Kong, Shenzhen, University of Leeds, University of Nairobi",Iron; Anemia; Erythropoietin,7.0,0.05,-51.4,3.91,83.133,University of Nairobi
384,TC.24,"Maastricht University, nan, University of Alberta, University of Cape Town, University of Sheffield",Industry; Innovation; Entrepreneurship,133.0,0.29,-28.8,2.76,97.256,Maastricht University
385,TC.24,"Maastricht University, nan, University of Alberta, University of Cape Town, University of Sheffield",Industry; Innovation; Entrepreneurship,61.0,0.13,-22.3,2.56,97.256,
386,TC.24,"Maastricht University, nan, University of Alberta, University of Cape Town, University of Sheffield",Industry; Innovation; Entrepreneurship,162.0,0.35,-8.9,4.9,97.256,University of Alberta
387,TC.24,"Maastricht University, nan, University of Alberta, University of Cape Town, University of Sheffield",Industry; Innovation; Entrepreneurship,63.0,0.14,21.0,3.49,97.256,University of Cape Town
388,TC.24,"Maastricht University, nan, University of Alberta, University of Cape Town, University of Sheffield",Industry; Innovation; Entrepreneurship,107.0,0.23,-15.2,2.87,97.256,University of Sheffield
389,TC.241,University of York,Shoulder; Rotator Cuff; Tendons,13.0,0.07,159.2,3.37,77.242,University of York
390,TC.243,Instituto Tecnologico de Estudios Superiores de Monterrey,Aortic Valve; Mitral Valve; Aortic Valve Stenosis,2.0,0.01,-,1.85,86.814,Instituto Tecnologico de Estudios Superiores de Monterrey
391,TC.247,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Southampton",Hydroxyapatite; Calcium Phosphate; Scaffolds,6.0,0.03,-7.4,4.26,93.507,Instituto Tecnologico de Estudios Superiores de Monterrey
392,TC.247,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Southampton",Hydroxyapatite; Calcium Phosphate; Scaffolds,18.0,0.1,-25.9,3.95,93.507,University of Southampton
393,TC.248,Zhejiang University,Fluorescence; Probes; Supramolecular Chemistry,339.0,1.24,-28.4,2.32,97.992,Zhejiang University
394,TC.25,"University of Bergen, University of Cape Town, University of Southampton",Atrial Fibrillation; Patients; Catheter Ablation,57.0,0.15,49.1,3.72,94.913,University of Bergen
395,TC.25,"University of Bergen, University of Cape Town, University of Southampton",Atrial Fibrillation; Patients; Catheter Ablation,42.0,0.11,-16.6,2.52,94.913,University of Cape Town
396,TC.25,"University of Bergen, University of Cape Town, University of Southampton",Atrial Fibrillation; Patients; Catheter Ablation,27.0,0.07,106.5,3.04,94.913,University of Southampton
397,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,22.0,0.12,-21.8,1.98,88.15299999999999,Universidade Federal de Minas Gerais
398,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,35.0,0.19,-73.9,3.78,88.15299999999999,
399,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,138.0,0.74,32.9,3.19,88.15299999999999,University of Alberta
400,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,35.0,0.15,134.5,4.2,88.15299999999999,University of Rochester
401,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,26.0,0.14,36.8,3.44,88.15299999999999,University of Southampton
